event_id,event_name,user_id,session_id,event_timestamp,country,device_type,platform,app_version,experiment_id,experiment_group,search_query,product_id,quantity,unit_price,order_id
E00005495,app_open,U00934,S0002009,2026-08-08 19:18:00,India,desktop,ios,1.1,recommendation_v2_test,treatment,,,,,
E00005496,search,U00934,S0002009,2026-08-08 19:18:15,India,desktop,ios,1.1,recommendation_v2_test,treatment,running shoes,,,,
E00005497,app_open,U00934,S0002010,2026-08-01 01:39:00,India,desktop,ios,1.1,recommendation_v2_test,treatment,,,,,
E00005498,search,U00934,S0002010,2026-08-01 01:39:07,India,desktop,ios,1.1,recommendation_v2_test,treatment,sports shoes,,,,
E00005499,click,U00934,S0002010,2026-08-01 01:40:30,India,desktop,ios,1.1,recommendation_v2_test,treatment,sports shoes,P001,,,
E00005500,add_to_cart,U00934,S0002010,2026-08-01 01:40:53,India,desktop,ios,1.1,recommendation_v2_test,treatment,sports shoes,P001,1.0,2792.97,
E00005501,app_open,U00935,S0002011,2026-08-02 02:54:00,Germany,mobile,ios,1.0,recommendation_v2_test,treatment,,,,,
E00005502,search,U00935,S0002011,2026-08-02 02:54:14,Germany,mobile,ios,1.0,recommendation_v2_test,treatment,sports shoes,,,,
E00005503,app_open,U00935,S0002012,2026-08-09 17:47:00,Germany,mobile,ios,1.0,recommendation_v2_test,treatment,,,,,
E00005504,search,U00935,S0002012,2026-08-09 17:47:39,Germany,mobile,ios,1.0,recommendation_v2_test,treatment,sunscreen,,,,
E00005505,app_open,U00935,S0002013,2026-08-08 19:29:00,Germany,mobile,ios,1.0,recommendation_v2_test,treatment,,,,,
E00005506,search,U00935,S0002013,2026-08-08 19:29:19,Germany,mobile,ios,1.0,recommendation_v2_test,treatment,sports shoes,,,,
E00005507,click,U00935,S0002013,2026-08-08 19:29:51,Germany,mobile,ios,1.0,recommendation_v2_test,treatment,sports shoes,P005,,,
E00005508,app_open,U00935,S0002014,2026-08-13 06:30:00,Germany,mobile,ios,1.0,recommendation_v2_test,treatment,,,,,
E00005509,search,U00935,S0002014,2026-08-13 06:30:19,Germany,mobile,ios,1.0,recommendation_v2_test,treatment,sunscreen,,,,
E00005510,app_open,U00936,S0002015,2026-08-02 11:29:00,Germany,mobile,android,1.0,recommendation_v2_test,control,,,,,
E00005511,search,U00936,S0002015,2026-08-02 11:29:27,Germany,mobile,android,1.0,recommendation_v2_test,control,running shoes,,,,
E00005512,app_open,U00937,S0002016,2026-08-01 07:34:00,Germany,tablet,web,1.0,recommendation_v2_test,treatment,,,,,
E00005513,app_open,U00938,S0002017,2026-08-08 00:20:00,UK,desktop,android,1.0,recommendation_v2_test,control,,,,,
E00005514,search,U00938,S0002017,2026-08-08 00:20:10,UK,desktop,android,1.0,recommendation_v2_test,control,black tshirt,,,,
E00005515,app_open,U00939,S0002018,2026-08-05 22:20:00,India,desktop,web,1.0,recommendation_v2_test,treatment,,,,,
E00005516,search,U00939,S0002018,2026-08-05 22:20:39,India,desktop,web,1.0,recommendation_v2_test,treatment,sunscreen,,,,
E00005517,app_open,U00939,S0002019,2026-08-03 10:34:00,India,desktop,web,1.0,recommendation_v2_test,treatment,,,,,
E00005518,app_open,U00940,S0002020,2026-08-11 02:54:00,UK,tablet,ios,1.0,recommendation_v2_test,treatment,,,,,
E00005519,search,U00940,S0002020,2026-08-11 02:54:21,UK,tablet,ios,1.0,recommendation_v2_test,treatment,watch,,,,
E00005520,app_open,U00940,S0002021,2026-08-11 21:28:00,UK,tablet,ios,1.0,recommendation_v2_test,treatment,,,,,
E00005521,search,U00940,S0002021,2026-08-11 21:28:24,UK,tablet,ios,1.0,recommendation_v2_test,treatment,watch,,,,
E00005522,click,U00940,S0002021,2026-08-11 21:30:07,UK,tablet,ios,1.0,recommendation_v2_test,treatment,watch,P005,,,
E00005523,app_open,U00941,S0002022,2026-08-05 20:10:00,UK,tablet,web,1.0,recommendation_v2_test,treatment,,,,,
E00005524,search,U00941,S0002022,2026-08-05 20:10:13,UK,tablet,web,1.0,recommendation_v2_test,treatment,sports shoes,,,,
E00005525,click,U00941,S0002022,2026-08-05 20:11:48,UK,tablet,web,1.0,recommendation_v2_test,treatment,sports shoes,P004,,,
E00005526,app_open,U00941,S0002023,2026-08-05 01:13:00,UK,tablet,web,1.0,recommendation_v2_test,treatment,,,,,
E00005527,search,U00941,S0002023,2026-08-05 01:13:21,UK,tablet,web,1.0,recommendation_v2_test,treatment,sunscreen,,,,
E00005528,click,U00941,S0002023,2026-08-05 01:14:49,UK,tablet,web,1.0,recommendation_v2_test,treatment,sunscreen,P001,,,
E00005529,add_to_cart,U00941,S0002023,2026-08-05 01:16:54,UK,tablet,web,1.0,recommendation_v2_test,treatment,sunscreen,P001,1.0,2886.87,
E00005530,app_open,U00942,S0002024,2026-08-07 21:45:00,Australia,mobile,web,1.0,recommendation_v2_test,control,,,,,
E00005531,search,U00942,S0002024,2026-08-07 21:45:15,Australia,mobile,web,1.0,recommendation_v2_test,control,sunscreen,,,,
E00005532,click,U00942,S0002024,2026-08-07 21:47:07,Australia,mobile,web,1.0,recommendation_v2_test,control,sunscreen,P005,,,
E00005533,app_open,U00943,S0002025,2026-08-11 18:03:00,UK,tablet,ios,1.0,recommendation_v2_test,treatment,,,,,
E00005534,search,U00943,S0002025,2026-08-11 18:03:42,UK,tablet,ios,1.0,recommendation_v2_test,treatment,sports shoes,,,,
E00005535,click,U00943,S0002025,2026-08-11 18:05:26,UK,tablet,ios,1.0,recommendation_v2_test,treatment,sports shoes,P003,,,
E00005536,add_to_cart,U00943,S0002025,2026-08-11 18:06:26,UK,tablet,ios,1.0,recommendation_v2_test,treatment,sports shoes,P003,1.0,5979.07,
E00005537,purchase,U00943,S0002025,2026-08-11 18:08:33,UK,tablet,ios,1.0,recommendation_v2_test,treatment,sports shoes,P003,1.0,5979.07,O0000120
E00005538,app_open,U00943,S0002026,2026-08-05 07:35:00,UK,tablet,ios,1.0,recommendation_v2_test,treatment,,,,,
E00005539,search,U00943,S0002026,2026-08-05 07:35:26,UK,tablet,ios,1.0,recommendation_v2_test,treatment,sports shoes,,,,
E00005540,app_open,U00943,S0002027,2026-08-14 16:22:00,UK,tablet,ios,1.0,recommendation_v2_test,treatment,,,,,
E00005541,search,U00943,S0002027,2026-08-14 16:22:34,UK,tablet,ios,1.0,recommendation_v2_test,treatment,running shoes,,,,
E00005542,app_open,U00943,S0002028,2026-08-01 21:23:00,UK,tablet,ios,1.0,recommendation_v2_test,treatment,,,,,
E00005543,search,U00943,S0002028,2026-08-01 21:23:55,UK,tablet,ios,1.0,recommendation_v2_test,treatment,sports shoes,,,,
E00005544,click,U00943,S0002028,2026-08-01 21:25:17,UK,tablet,ios,1.0,recommendation_v2_test,treatment,sports shoes,P006,,,
E00005545,app_open,U00944,S0002029,2026-08-08 16:29:00,India,mobile,web,1.0,recommendation_v2_test,treatment,,,,,
E00005546,search,U00944,S0002029,2026-08-08 16:29:13,India,mobile,web,1.0,recommendation_v2_test,treatment,black tshirt,,,,
E00005547,click,U00944,S0002029,2026-08-08 16:30:46,India,mobile,web,1.0,recommendation_v2_test,treatment,black tshirt,P001,,,
E00005548,add_to_cart,U00944,S0002029,2026-08-08 16:31:14,India,mobile,web,1.0,recommendation_v2_test,treatment,black tshirt,P001,1.0,3162.54,
E00005549,app_open,U00945,S0002030,2026-08-14 20:29:00,UK,desktop,android,1.1,recommendation_v2_test,treatment,,,,,
E00005550,search,U00945,S0002030,2026-08-14 20:29:29,UK,desktop,android,1.1,recommendation_v2_test,treatment,black tshirt,,,,
E00005551,click,U00945,S0002030,2026-08-14 20:29:57,UK,desktop,android,1.1,recommendation_v2_test,treatment,black tshirt,P001,,,
E00005552,add_to_cart,U00945,S0002030,2026-08-14 20:31:50,UK,desktop,android,1.1,recommendation_v2_test,treatment,black tshirt,P001,1.0,1321.4,
E00005553,app_open,U00945,S0002031,2026-08-11 02:55:00,UK,desktop,android,1.1,recommendation_v2_test,treatment,,,,,
E00005554,search,U00945,S0002031,2026-08-11 02:55:27,UK,desktop,android,1.1,recommendation_v2_test,treatment,sports shoes,,,,
E00005555,click,U00945,S0002031,2026-08-11 02:55:34,UK,desktop,android,1.1,recommendation_v2_test,treatment,sports shoes,P003,,,
E00005556,add_to_cart,U00945,S0002031,2026-08-11 02:58:29,UK,desktop,android,1.1,recommendation_v2_test,treatment,sports shoes,P003,1.0,4994.87,
E00005557,purchase,U00945,S0002031,2026-08-11 03:01:02,UK,desktop,android,1.1,recommendation_v2_test,treatment,sports shoes,P003,1.0,4994.87,O0000121
E00005558,app_open,U00946,S0002032,2026-08-13 13:06:00,Australia,desktop,web,1.1,recommendation_v2_test,treatment,,,,,
E00005559,search,U00946,S0002032,2026-08-13 13:06:38,Australia,desktop,web,1.1,recommendation_v2_test,treatment,sports shoes,,,,
E00005560,app_open,U00946,S0002033,2026-08-14 09:54:00,Australia,desktop,web,1.1,recommendation_v2_test,treatment,,,,,
E00005561,search,U00946,S0002033,2026-08-14 09:54:31,Australia,desktop,web,1.1,recommendation_v2_test,treatment,running shoes,,,,
E00005562,click,U00946,S0002033,2026-08-14 09:55:51,Australia,desktop,web,1.1,recommendation_v2_test,treatment,running shoes,P001,,,
E00005563,app_open,U00947,S0002034,2026-08-09 23:34:00,India,mobile,ios,1.1,recommendation_v2_test,control,,,,,
E00005564,search,U00947,S0002034,2026-08-09 23:34:20,India,mobile,ios,1.1,recommendation_v2_test,control,watch,,,,
E00005565,click,U00947,S0002034,2026-08-09 23:35:53,India,mobile,ios,1.1,recommendation_v2_test,control,watch,P004,,,
E00005566,app_open,U00948,S0002035,2026-08-11 16:20:00,UK,tablet,web,1.1,recommendation_v2_test,control,,,,,
E00005567,app_open,U00949,S0002036,2026-08-11 11:50:00,Germany,mobile,android,1.0,recommendation_v2_test,control,,,,,
E00005568,search,U00949,S0002036,2026-08-11 11:50:21,Germany,mobile,android,1.0,recommendation_v2_test,control,sunscreen,,,,
E00005569,click,U00949,S0002036,2026-08-11 11:50:51,Germany,mobile,android,1.0,recommendation_v2_test,control,sunscreen,P006,,,
E00005570,app_open,U00949,S0002037,2026-08-04 11:08:00,Germany,mobile,android,1.0,recommendation_v2_test,control,,,,,
E00005571,search,U00949,S0002037,2026-08-04 11:08:33,Germany,mobile,android,1.0,recommendation_v2_test,control,black tshirt,,,,
E00005572,app_open,U00949,S0002038,2026-08-09 12:12:00,Germany,mobile,android,1.0,recommendation_v2_test,control,,,,,
E00005573,app_open,U00950,S0002039,2026-08-08 19:57:00,India,mobile,ios,1.0,recommendation_v2_test,control,,,,,
E00005574,search,U00950,S0002039,2026-08-08 19:57:46,India,mobile,ios,1.0,recommendation_v2_test,control,sports shoes,,,,
E00005575,app_open,U00951,S0002040,2026-08-07 02:26:00,Australia,mobile,android,1.1,recommendation_v2_test,treatment,,,,,
E00005576,search,U00951,S0002040,2026-08-07 02:26:47,Australia,mobile,android,1.1,recommendation_v2_test,treatment,sports shoes,,,,
E00005577,click,U00951,S0002040,2026-08-07 02:27:26,Australia,mobile,android,1.1,recommendation_v2_test,treatment,sports shoes,P003,,,
E00005578,app_open,U00951,S0002041,2026-08-02 10:45:00,Australia,mobile,android,1.1,recommendation_v2_test,treatment,,,,,
E00005579,search,U00951,S0002041,2026-08-02 10:45:51,Australia,mobile,android,1.1,recommendation_v2_test,treatment,sports shoes,,,,
E00005580,click,U00951,S0002041,2026-08-02 10:46:28,Australia,mobile,android,1.1,recommendation_v2_test,treatment,sports shoes,P001,,,
E00005581,add_to_cart,U00951,S0002041,2026-08-02 10:49:11,Australia,mobile,android,1.1,recommendation_v2_test,treatment,sports shoes,P001,1.0,3644.16,
E00005582,purchase,U00951,S0002041,2026-08-02 10:51:29,Australia,mobile,android,1.1,recommendation_v2_test,treatment,sports shoes,P001,1.0,3644.16,O0000122
E00005583,app_open,U00951,S0002042,2026-08-12 14:39:00,Australia,mobile,android,1.1,recommendation_v2_test,treatment,,,,,
E00005584,search,U00951,S0002042,2026-08-12 14:39:05,Australia,mobile,android,1.1,recommendation_v2_test,treatment,black tshirt,,,,
E00005585,click,U00951,S0002042,2026-08-12 14:40:16,Australia,mobile,android,1.1,recommendation_v2_test,treatment,black tshirt,P004,,,
E00005586,add_to_cart,U00951,S0002042,2026-08-12 14:42:57,Australia,mobile,android,1.1,recommendation_v2_test,treatment,black tshirt,P004,1.0,2363.02,
E00005587,purchase,U00951,S0002042,2026-08-12 14:44:45,Australia,mobile,android,1.1,recommendation_v2_test,treatment,black tshirt,P004,1.0,2363.02,O0000123
E00005588,app_open,U00952,S0002043,2026-08-04 13:10:00,India,desktop,ios,1.0,recommendation_v2_test,control,,,,,
E00005589,search,U00952,S0002043,2026-08-04 13:10:53,India,desktop,ios,1.0,recommendation_v2_test,control,watch,,,,
E00005590,click,U00952,S0002043,2026-08-04 13:11:54,India,desktop,ios,1.0,recommendation_v2_test,control,watch,P006,,,
E00005591,app_open,U00952,S0002044,2026-08-01 22:24:00,India,desktop,ios,1.0,recommendation_v2_test,control,,,,,
E00005592,search,U00952,S0002044,2026-08-01 22:24:13,India,desktop,ios,1.0,recommendation_v2_test,control,sunscreen,,,,
E00005593,click,U00952,S0002044,2026-08-01 22:25:08,India,desktop,ios,1.0,recommendation_v2_test,control,sunscreen,P004,,,
E00005594,app_open,U00952,S0002045,2026-08-12 01:44:00,India,desktop,ios,1.0,recommendation_v2_test,control,,,,,
E00005595,search,U00952,S0002045,2026-08-12 01:44:36,India,desktop,ios,1.0,recommendation_v2_test,control,sunscreen,,,,
E00005596,click,U00952,S0002045,2026-08-12 01:46:05,India,desktop,ios,1.0,recommendation_v2_test,control,sunscreen,P002,,,
E00005597,add_to_cart,U00952,S0002045,2026-08-12 01:47:22,India,desktop,ios,1.0,recommendation_v2_test,control,sunscreen,P002,1.0,5123.7,
E00005598,app_open,U00952,S0002046,2026-08-05 11:33:00,India,desktop,ios,1.0,recommendation_v2_test,control,,,,,
E00005599,search,U00952,S0002046,2026-08-05 11:33:52,India,desktop,ios,1.0,recommendation_v2_test,control,black tshirt,,,,
E00005600,app_open,U00953,S0002047,2026-08-07 11:58:00,UK,desktop,web,1.1,recommendation_v2_test,treatment,,,,,
E00005601,search,U00953,S0002047,2026-08-07 11:58:08,UK,desktop,web,1.1,recommendation_v2_test,treatment,sunscreen,,,,
E00005602,click,U00953,S0002047,2026-08-07 11:58:19,UK,desktop,web,1.1,recommendation_v2_test,treatment,sunscreen,P003,,,
E00005603,add_to_cart,U00953,S0002047,2026-08-07 11:59:51,UK,desktop,web,1.1,recommendation_v2_test,treatment,sunscreen,P003,1.0,1998.14,
E00005604,purchase,U00953,S0002047,2026-08-07 12:00:14,UK,desktop,web,1.1,recommendation_v2_test,treatment,sunscreen,P003,1.0,1998.14,O0000124
E00005605,app_open,U00954,S0002048,2026-08-06 16:12:00,Germany,mobile,ios,1.1,recommendation_v2_test,control,,,,,
E00005606,search,U00954,S0002048,2026-08-06 16:12:52,Germany,mobile,ios,1.1,recommendation_v2_test,control,running shoes,,,,
E00005607,app_open,U00954,S0002049,2026-08-08 05:11:00,Germany,mobile,ios,1.1,recommendation_v2_test,control,,,,,
E00005608,search,U00954,S0002049,2026-08-08 05:11:06,Germany,mobile,ios,1.1,recommendation_v2_test,control,sports shoes,,,,
E00005609,app_open,U00955,S0002050,2026-08-06 09:39:00,India,desktop,android,1.0,recommendation_v2_test,control,,,,,
E00005610,search,U00955,S0002050,2026-08-06 09:39:59,India,desktop,android,1.0,recommendation_v2_test,control,running shoes,,,,
E00005611,app_open,U00956,S0002051,2026-08-05 15:20:00,Australia,mobile,ios,1.0,recommendation_v2_test,treatment,,,,,
E00005612,search,U00956,S0002051,2026-08-05 15:20:26,Australia,mobile,ios,1.0,recommendation_v2_test,treatment,sports shoes,,,,
E00005613,click,U00956,S0002051,2026-08-05 15:20:43,Australia,mobile,ios,1.0,recommendation_v2_test,treatment,sports shoes,P001,,,
E00005614,add_to_cart,U00956,S0002051,2026-08-05 15:23:15,Australia,mobile,ios,1.0,recommendation_v2_test,treatment,sports shoes,P001,1.0,2043.83,
E00005615,purchase,U00956,S0002051,2026-08-05 15:26:17,Australia,mobile,ios,1.0,recommendation_v2_test,treatment,sports shoes,P001,1.0,2043.83,O0000125
E00005616,app_open,U00957,S0002052,2026-08-10 16:37:00,Germany,mobile,ios,1.1,recommendation_v2_test,control,,,,,
E00005617,search,U00957,S0002052,2026-08-10 16:37:28,Germany,mobile,ios,1.1,recommendation_v2_test,control,sunscreen,,,,
E00005618,click,U00957,S0002052,2026-08-10 16:39:07,Germany,mobile,ios,1.1,recommendation_v2_test,control,sunscreen,P006,,,
E00005619,app_open,U00957,S0002053,2026-08-10 12:16:00,Germany,mobile,ios,1.1,recommendation_v2_test,control,,,,,
E00005620,search,U00957,S0002053,2026-08-10 12:16:08,Germany,mobile,ios,1.1,recommendation_v2_test,control,watch,,,,
E00005621,app_open,U00957,S0002054,2026-08-12 08:51:00,Germany,mobile,ios,1.1,recommendation_v2_test,control,,,,,
E00005622,search,U00957,S0002054,2026-08-12 08:51:37,Germany,mobile,ios,1.1,recommendation_v2_test,control,watch,,,,
E00005623,click,U00957,S0002054,2026-08-12 08:51:52,Germany,mobile,ios,1.1,recommendation_v2_test,control,watch,P006,,,
E00005624,add_to_cart,U00957,S0002054,2026-08-12 08:52:28,Germany,mobile,ios,1.1,recommendation_v2_test,control,watch,P006,1.0,4982.78,
E00005625,purchase,U00957,S0002054,2026-08-12 08:56:07,Germany,mobile,ios,1.1,recommendation_v2_test,control,watch,P006,1.0,4982.78,O0000126
E00005626,app_open,U00957,S0002055,2026-08-09 23:38:00,Germany,mobile,ios,1.1,recommendation_v2_test,control,,,,,
E00005627,search,U00957,S0002055,2026-08-09 23:38:48,Germany,mobile,ios,1.1,recommendation_v2_test,control,watch,,,,
E00005628,app_open,U00958,S0002056,2026-08-10 03:16:00,Australia,tablet,android,1.0,recommendation_v2_test,treatment,,,,,
E00005629,search,U00958,S0002056,2026-08-10 03:16:22,Australia,tablet,android,1.0,recommendation_v2_test,treatment,black tshirt,,,,
E00005630,click,U00958,S0002056,2026-08-10 03:17:55,Australia,tablet,android,1.0,recommendation_v2_test,treatment,black tshirt,P005,,,
E00005631,app_open,U00959,S0002057,2026-08-02 07:36:00,UK,desktop,web,1.0,recommendation_v2_test,control,,,,,
E00005632,search,U00959,S0002057,2026-08-02 07:36:58,UK,desktop,web,1.0,recommendation_v2_test,control,sunscreen,,,,
E00005633,click,U00959,S0002057,2026-08-02 07:38:49,UK,desktop,web,1.0,recommendation_v2_test,control,sunscreen,P002,,,
E00005634,add_to_cart,U00959,S0002057,2026-08-02 07:41:31,UK,desktop,web,1.0,recommendation_v2_test,control,sunscreen,P002,1.0,4336.25,
E00005635,purchase,U00959,S0002057,2026-08-02 07:45:39,UK,desktop,web,1.0,recommendation_v2_test,control,sunscreen,P002,1.0,4336.25,O0000127
E00005636,app_open,U00959,S0002058,2026-08-11 11:19:00,UK,desktop,web,1.0,recommendation_v2_test,control,,,,,
E00005637,search,U00959,S0002058,2026-08-11 11:19:49,UK,desktop,web,1.0,recommendation_v2_test,control,sports shoes,,,,
E00005638,click,U00959,S0002058,2026-08-11 11:20:37,UK,desktop,web,1.0,recommendation_v2_test,control,sports shoes,P004,,,
E00005639,app_open,U00959,S0002059,2026-08-07 06:44:00,UK,desktop,web,1.0,recommendation_v2_test,control,,,,,
E00005640,search,U00959,S0002059,2026-08-07 06:44:55,UK,desktop,web,1.0,recommendation_v2_test,control,sunscreen,,,,
E00005641,app_open,U00959,S0002060,2026-08-11 14:05:00,UK,desktop,web,1.0,recommendation_v2_test,control,,,,,
E00005642,search,U00959,S0002060,2026-08-11 14:05:58,UK,desktop,web,1.0,recommendation_v2_test,control,black tshirt,,,,
E00005643,click,U00959,S0002060,2026-08-11 14:06:15,UK,desktop,web,1.0,recommendation_v2_test,control,black tshirt,P004,,,
E00005644,app_open,U00960,S0002061,2026-08-12 23:55:00,India,mobile,web,1.0,recommendation_v2_test,control,,,,,
E00005645,search,U00960,S0002061,2026-08-12 23:55:53,India,mobile,web,1.0,recommendation_v2_test,control,sunscreen,,,,
E00005646,app_open,U00961,S0002062,2026-08-06 18:02:00,Germany,desktop,android,1.0,recommendation_v2_test,treatment,,,,,
E00005647,search,U00961,S0002062,2026-08-06 18:02:14,Germany,desktop,android,1.0,recommendation_v2_test,treatment,sports shoes,,,,
E00005648,app_open,U00961,S0002063,2026-08-01 18:09:00,Germany,desktop,android,1.0,recommendation_v2_test,treatment,,,,,
E00005649,search,U00961,S0002063,2026-08-01 18:09:44,Germany,desktop,android,1.0,recommendation_v2_test,treatment,sports shoes,,,,
E00005650,click,U00961,S0002063,2026-08-01 18:10:00,Germany,desktop,android,1.0,recommendation_v2_test,treatment,sports shoes,P005,,,
E00005651,app_open,U00962,S0002064,2026-08-14 16:05:00,Australia,tablet,android,1.0,recommendation_v2_test,treatment,,,,,
E00005652,app_open,U00962,S0002065,2026-08-04 21:32:00,Australia,tablet,android,1.0,recommendation_v2_test,treatment,,,,,
E00005653,search,U00962,S0002065,2026-08-04 21:32:20,Australia,tablet,android,1.0,recommendation_v2_test,treatment,sports shoes,,,,
E00005654,click,U00962,S0002065,2026-08-04 21:32:40,Australia,tablet,android,1.0,recommendation_v2_test,treatment,sports shoes,P002,,,
E00005655,app_open,U00962,S0002066,2026-08-01 13:58:00,Australia,tablet,android,1.0,recommendation_v2_test,treatment,,,,,
E00005656,search,U00962,S0002066,2026-08-01 13:58:59,Australia,tablet,android,1.0,recommendation_v2_test,treatment,sunscreen,,,,
E00005657,app_open,U00962,S0002067,2026-08-11 21:08:00,Australia,tablet,android,1.0,recommendation_v2_test,treatment,,,,,
E00005658,search,U00962,S0002067,2026-08-11 21:08:58,Australia,tablet,android,1.0,recommendation_v2_test,treatment,black tshirt,,,,
E00005659,click,U00962,S0002067,2026-08-11 21:10:17,Australia,tablet,android,1.0,recommendation_v2_test,treatment,black tshirt,P006,,,
E00005660,add_to_cart,U00962,S0002067,2026-08-11 21:12:22,Australia,tablet,android,1.0,recommendation_v2_test,treatment,black tshirt,P006,1.0,2745.01,
E00005661,app_open,U00962,S0002068,2026-08-13 17:05:00,Australia,tablet,android,1.0,recommendation_v2_test,treatment,,,,,
E00005662,search,U00962,S0002068,2026-08-13 17:05:43,Australia,tablet,android,1.0,recommendation_v2_test,treatment,running shoes,,,,
E00005663,app_open,U00963,S0002069,2026-08-09 00:30:00,India,desktop,android,1.1,recommendation_v2_test,treatment,,,,,
E00005664,search,U00963,S0002069,2026-08-09 00:30:44,India,desktop,android,1.1,recommendation_v2_test,treatment,watch,,,,
E00005665,click,U00963,S0002069,2026-08-09 00:31:38,India,desktop,android,1.1,recommendation_v2_test,treatment,watch,P003,,,
E00005666,add_to_cart,U00963,S0002069,2026-08-09 00:33:39,India,desktop,android,1.1,recommendation_v2_test,treatment,watch,P003,1.0,3619.01,
E00005667,purchase,U00963,S0002069,2026-08-09 00:35:48,India,desktop,android,1.1,recommendation_v2_test,treatment,watch,P003,1.0,3619.01,O0000128
E00005668,app_open,U00964,S0002070,2026-08-08 07:42:00,India,mobile,android,1.0,recommendation_v2_test,control,,,,,
E00005669,search,U00964,S0002070,2026-08-08 07:42:56,India,mobile,android,1.0,recommendation_v2_test,control,sunscreen,,,,
E00005670,click,U00964,S0002070,2026-08-08 07:43:59,India,mobile,android,1.0,recommendation_v2_test,control,sunscreen,P004,,,
E00005671,app_open,U00965,S0002071,2026-08-08 22:06:00,UK,tablet,ios,1.0,recommendation_v2_test,treatment,,,,,
E00005672,search,U00965,S0002071,2026-08-08 22:06:29,UK,tablet,ios,1.0,recommendation_v2_test,treatment,watch,,,,
E00005673,click,U00965,S0002071,2026-08-08 22:06:37,UK,tablet,ios,1.0,recommendation_v2_test,treatment,watch,P006,,,
E00005674,add_to_cart,U00965,S0002071,2026-08-08 22:07:40,UK,tablet,ios,1.0,recommendation_v2_test,treatment,watch,P006,1.0,921.67,
E00005675,purchase,U00965,S0002071,2026-08-08 22:11:26,UK,tablet,ios,1.0,recommendation_v2_test,treatment,watch,P006,1.0,921.67,O0000129
E00005676,app_open,U00965,S0002072,2026-08-08 04:25:00,UK,tablet,ios,1.0,recommendation_v2_test,treatment,,,,,
E00005677,app_open,U00966,S0002073,2026-08-09 09:43:00,UK,desktop,web,1.0,recommendation_v2_test,treatment,,,,,
E00005678,search,U00966,S0002073,2026-08-09 09:43:36,UK,desktop,web,1.0,recommendation_v2_test,treatment,running shoes,,,,
E00005679,click,U00966,S0002073,2026-08-09 09:44:33,UK,desktop,web,1.0,recommendation_v2_test,treatment,running shoes,P003,,,
E00005680,app_open,U00967,S0002074,2026-08-11 20:30:00,India,desktop,android,1.0,recommendation_v2_test,treatment,,,,,
E00005681,search,U00967,S0002074,2026-08-11 20:30:31,India,desktop,android,1.0,recommendation_v2_test,treatment,sports shoes,,,,
E00005682,click,U00967,S0002074,2026-08-11 20:30:51,India,desktop,android,1.0,recommendation_v2_test,treatment,sports shoes,P002,,,
E00005683,add_to_cart,U00967,S0002074,2026-08-11 20:32:12,India,desktop,android,1.0,recommendation_v2_test,treatment,sports shoes,P002,1.0,5188.01,
E00005684,purchase,U00967,S0002074,2026-08-11 20:35:18,India,desktop,android,1.0,recommendation_v2_test,treatment,sports shoes,P002,1.0,5188.01,O0000130
E00005685,app_open,U00968,S0002075,2026-08-11 06:18:00,Germany,tablet,web,1.0,recommendation_v2_test,treatment,,,,,
E00005686,search,U00968,S0002075,2026-08-11 06:18:26,Germany,tablet,web,1.0,recommendation_v2_test,treatment,running shoes,,,,
E00005687,app_open,U00969,S0002076,2026-08-09 03:57:00,India,tablet,ios,1.0,recommendation_v2_test,control,,,,,
E00005688,search,U00969,S0002076,2026-08-09 03:57:42,India,tablet,ios,1.0,recommendation_v2_test,control,sports shoes,,,,
E00005689,click,U00969,S0002076,2026-08-09 03:59:21,India,tablet,ios,1.0,recommendation_v2_test,control,sports shoes,P004,,,
E00005690,app_open,U00969,S0002077,2026-08-08 15:05:00,India,tablet,ios,1.0,recommendation_v2_test,control,,,,,
E00005691,search,U00969,S0002077,2026-08-08 15:05:13,India,tablet,ios,1.0,recommendation_v2_test,control,sports shoes,,,,
E00005692,click,U00969,S0002077,2026-08-08 15:05:36,India,tablet,ios,1.0,recommendation_v2_test,control,sports shoes,P006,,,
E00005693,app_open,U00969,S0002078,2026-08-10 07:26:00,India,tablet,ios,1.0,recommendation_v2_test,control,,,,,
E00005694,search,U00969,S0002078,2026-08-10 07:26:29,India,tablet,ios,1.0,recommendation_v2_test,control,sunscreen,,,,
E00005695,click,U00969,S0002078,2026-08-10 07:27:16,India,tablet,ios,1.0,recommendation_v2_test,control,sunscreen,P001,,,
E00005696,app_open,U00969,S0002079,2026-08-06 00:08:00,India,tablet,ios,1.0,recommendation_v2_test,control,,,,,
E00005697,search,U00969,S0002079,2026-08-06 00:08:05,India,tablet,ios,1.0,recommendation_v2_test,control,running shoes,,,,
E00005698,click,U00969,S0002079,2026-08-06 00:10:04,India,tablet,ios,1.0,recommendation_v2_test,control,running shoes,P001,,,
E00005699,app_open,U00969,S0002080,2026-08-12 15:28:00,India,tablet,ios,1.0,recommendation_v2_test,control,,,,,
E00005700,search,U00969,S0002080,2026-08-12 15:28:27,India,tablet,ios,1.0,recommendation_v2_test,control,sports shoes,,,,
E00005701,app_open,U00969,S0002081,2026-08-09 03:43:00,India,tablet,ios,1.0,recommendation_v2_test,control,,,,,
E00005702,search,U00969,S0002081,2026-08-09 03:43:56,India,tablet,ios,1.0,recommendation_v2_test,control,watch,,,,
E00005703,app_open,U00970,S0002082,2026-08-06 20:46:00,India,mobile,ios,1.0,recommendation_v2_test,control,,,,,
